Date,Strategy,Portfolio Value,Normalized Value,Daily Return
2019-02-26,Equal Weight,1088185.1,1.12269,-0.000669
2019-02-27,Equal Weight,1090348.83,1.124923,0.001988
2019-02-28,Equal Weight,1087538.91,1.122024,-0.002577
2019-03-01,Equal Weight,1097294.82,1.132089,0.008971
2019-03-04,Equal Weight,1099235.12,1.134091,0.001768
2019-03-05,Equal Weight,1099674.02,1.134544,0.000399
2019-03-06,Equal Weight,1092700.11,1.127349,-0.006342
2019-03-07,Equal Weight,1084474.39,1.118862,-0.007528
2019-03-08,Equal Weight,1082293.54,1.116612,-0.002011
2019-03-11,Equal Weight,1096683.68,1.131459,0.013296
2019-03-12,Equal Weight,1101124.24,1.13604,0.004049
2019-03-13,Equal Weight,1107715.44,1.14284,0.005986
2019-03-14,Equal Weight,1106714.69,1.141808,-0.000903
2019-03-15,Equal Weight,1112187.83,1.147454,0.004945
2019-03-18,Equal Weight,1119305.46,1.154798,0.0064
2019-03-19,Equal Weight,1120608.6,1.156142,0.001164
2019-03-20,Equal Weight,1122833.33,1.158437,0.001985
2019-03-21,Equal Weight,1133025.63,1.168953,0.009077
2019-03-22,Equal Weight,1113805.3,1.149123,-0.016964
2019-03-25,Equal Weight,1113149.44,1.148446,-0.000589
2019-03-26,Equal Weight,1119092.46,1.154578,0.005339
2019-03-27,Equal Weight,1112879.32,1.148168,-0.005552
2019-03-28,Equal Weight,1115978.49,1.151365,0.002785
2019-03-29,Equal Weight,1123307.66,1.158927,0.006567
2019-04-01,Equal Weight,1134956.11,1.170945,0.01037
2019-04-02,Equal Weight,1135394.86,1.171397,0.000387
2019-04-03,Equal Weight,1134161.14,1.170124,-0.001087
2019-04-04,Equal Weight,1134605.55,1.170583,0.000392
2019-04-05,Equal Weight,1139512.02,1.175645,0.004324
2019-04-08,Equal Weight,1142520.22,1.178748,0.00264
2019-04-09,Equal Weight,1136030.56,1.172053,-0.00568
2019-04-10,Equal Weight,1138220.76,1.174313,0.001928
2019-04-11,Equal Weight,1139821.92,1.175965,0.001407
2019-04-12,Equal Weight,1147534.09,1.183921,0.006766
2019-04-15,Equal Weight,1147688.12,1.18408,0.000134
2019-04-16,Equal Weight,1150331.22,1.186807,0.002303
2019-04-17,Equal Weight,1154396.05,1.191001,0.003534
2019-04-18,Equal Weight,1153982.5,1.190574,-0.000358
2019-04-22,Equal Weight,1159132.25,1.195887,0.004463
2019-04-23,Equal Weight,1166662.0,1.203656,0.006496
2019-04-24,Equal Weight,1159360.26,1.196122,-0.006259
2019-04-25,Equal Weight,1162704.94,1.199573,0.002885
2019-04-26,Equal Weight,1172732.6,1.209919,0.008624
2019-04-29,Equal Weight,1173893.66,1.211117,0.00099
2019-04-30,Equal Weight,1167162.87,1.204173,-0.005734
2019-05-01,Equal Weight,1162954.43,1.199831,-0.003606
2019-05-02,Equal Weight,1155601.14,1.192244,-0.006323
2019-05-03,Equal Weight,1168712.98,1.205772,0.011346
2019-05-06,Equal Weight,1159752.21,1.196527,-0.007667
2019-05-07,Equal Weight,1142212.63,1.178431,-0.015124
2019-05-08,Equal Weight,1140128.07,1.17628,-0.001825
2019-05-09,Equal Weight,1135481.3,1.171486,-0.004076
2019-05-10,Equal Weight,1139752.73,1.175893,0.003762
2019-05-13,Equal Weight,1114557.11,1.149899,-0.022106
2019-05-14,Equal Weight,1118613.19,1.154083,0.003639
2019-05-15,Equal Weight,1127870.68,1.163634,0.008276
2019-05-16,Equal Weight,1138659.26,1.174765,0.009565
2019-05-17,Equal Weight,1129783.99,1.165608,-0.007794
2019-05-20,Equal Weight,1123128.68,1.158742,-0.005891
2019-05-21,Equal Weight,1128152.63,1.163925,0.004473
2019-05-22,Equal Weight,1127315.19,1.163061,-0.000742
2019-05-23,Equal Weight,1116433.69,1.151835,-0.009653
2019-05-24,Equal Weight,1117804.72,1.153249,0.001228
2019-05-28,Equal Weight,1108344.27,1.143489,-0.008463
2019-05-29,Equal Weight,1097649.52,1.132455,-0.009649
2019-05-30,Equal Weight,1100260.05,1.135148,0.002378
2019-05-31,Equal Weight,1086239.28,1.120683,-0.012743
2019-06-03,Equal Weight,1078030.3,1.112214,-0.007557
2019-06-04,Equal Weight,1097309.75,1.132104,0.017884
2019-06-05,Equal Weight,1105740.69,1.140803,0.007683
2019-06-06,Equal Weight,1115431.02,1.1508,0.008764
2019-06-07,Equal Weight,1128094.11,1.163865,0.011353
2019-06-10,Equal Weight,1133703.9,1.169653,0.004973
2019-06-11,Equal Weight,1134555.91,1.170532,0.000752
2019-06-12,Equal Weight,1135224.88,1.171222,0.00059
2019-06-13,Equal Weight,1136628.67,1.17267,0.001237
2019-06-14,Equal Weight,1136315.31,1.172347,-0.000276
2019-06-17,Equal Weight,1138891.77,1.175005,0.002267
2019-06-18,Equal Weight,1150029.32,1.186496,0.009779
2019-06-19,Equal Weight,1151496.56,1.188009,0.001276
2019-06-20,Equal Weight,1161781.2,1.19862,0.008932
2019-06-21,Equal Weight,1162159.32,1.19901,0.000325
2019-06-24,Equal Weight,1163121.22,1.200003,0.000828
2019-06-25,Equal Weight,1151821.16,1.188344,-0.009715
2019-06-26,Equal Weight,1148797.88,1.185225,-0.002625
2019-06-27,Equal Weight,1150197.41,1.186669,0.001218
2019-06-28,Equal Weight,1152397.33,1.188939,0.001913
2019-07-01,Equal Weight,1162851.67,1.199725,0.009072
2019-07-02,Equal Weight,1168571.63,1.205626,0.004919
2019-07-03,Equal Weight,1176445.32,1.213749,0.006738
2019-07-05,Equal Weight,1173725.73,1.210943,-0.002312
2019-07-08,Equal Weight,1170540.83,1.207658,-0.002713
2019-07-09,Equal Weight,1173254.67,1.210457,0.002318
2019-07-10,Equal Weight,1180124.76,1.217545,0.005856
2019-07-11,Equal Weight,1177043.33,1.214366,-0.002611
2019-07-12,Equal Weight,1177813.79,1.215161,0.000655
2019-07-15,Equal Weight,1179368.04,1.216765,0.00132
2019-07-16,Equal Weight,1174945.8,1.212202,-0.00375
2019-07-17,Equal Weight,1164940.3,1.201879,-0.008516
2019-07-18,Equal Weight,1167535.0,1.204556,0.002227
2019-07-19,Equal Weight,1159999.13,1.196782,-0.006455
2019-07-22,Equal Weight,1163942.87,1.20085,0.0034
2019-07-23,Equal Weight,1170304.72,1.207414,0.005466
2019-07-24,Equal Weight,1168761.4,1.205822,-0.001319
2019-07-25,Equal Weight,1165929.57,1.2029,-0.002423
2019-07-26,Equal Weight,1177339.12,1.214671,0.009786
2019-07-29,Equal Weight,1181394.28,1.218855,0.003444
2019-07-30,Equal Weight,1179085.29,1.216473,-0.001954
2019-07-31,Equal Weight,1168668.33,1.205726,-0.008835
2019-08-01,Equal Weight,1158117.16,1.19484,-0.009028
2019-08-02,Equal Weight,1152690.71,1.189241,-0.004686
2019-08-05,Equal Weight,1120440.2,1.155968,-0.027978
2019-08-06,Equal Weight,1135020.55,1.171011,0.013013
2019-08-07,Equal Weight,1133360.76,1.169299,-0.001462
2019-08-08,Equal Weight,1154765.85,1.191382,0.018886
2019-08-09,Equal Weight,1145623.77,1.18195,-0.007917
2019-08-12,Equal Weight,1135127.66,1.171122,-0.009162
2019-08-13,Equal Weight,1154106.89,1.190703,0.01672
2019-08-14,Equal Weight,1122372.8,1.157962,-0.027497
2019-08-15,Equal Weight,1126228.88,1.161941,0.003436
2019-08-16,Equal Weight,1139600.04,1.175736,0.011873
2019-08-19,Equal Weight,1153550.93,1.190129,0.012242
2019-08-20,Equal Weight,1143426.15,1.179683,-0.008777
2019-08-21,Equal Weight,1152140.48,1.188674,0.007621
2019-08-22,Equal Weight,1152442.61,1.188986,0.000262
2019-08-23,Equal Weight,1122776.71,1.158379,-0.025742
2019-08-26,Equal Weight,1136455.97,1.172492,0.012183
2019-08-27,Equal Weight,1133140.83,1.169072,-0.002917
2019-08-28,Equal Weight,1137388.64,1.173454,0.003749
2019-08-29,Equal Weight,1151095.08,1.187595,0.012051
2019-08-30,Equal Weight,1150750.97,1.18724,-0.000299
2019-09-03,Equal Weight,1148198.37,1.184607,-0.002218
2019-09-04,Equal Weight,1157378.17,1.194078,0.007995
2019-09-05,Equal Weight,1171968.32,1.20913,0.012606
2019-09-06,Equal Weight,1171055.43,1.208189,-0.000779
2019-09-09,Equal Weight,1173695.79,1.210913,0.002255
2019-09-10,Equal Weight,1177869.98,1.215219,0.003556
2019-09-11,Equal Weight,1189487.89,1.227205,0.009863
2019-09-12,Equal Weight,1193294.09,1.231132,0.0032
2019-09-13,Equal Weight,1195059.05,1.232953,0.001479
2019-09-16,Equal Weight,1187452.73,1.225106,-0.006365
2019-09-17,Equal Weight,1191118.44,1.228888,0.003087
2019-09-18,Equal Weight,1195812.69,1.233731,0.003941
2019-09-19,Equal Weight,1197108.32,1.235068,0.001083
2019-09-20,Equal Weight,1192911.14,1.230737,-0.003506
2019-09-23,Equal Weight,1192204.61,1.230008,-0.000592
2019-09-24,Equal Weight,1182229.97,1.219717,-0.008367
2019-09-25,Equal Weight,1188927.72,1.226628,0.005665
2019-09-26,Equal Weight,1185385.66,1.222973,-0.002979
2019-09-27,Equal Weight,1183523.23,1.221052,-0.001571
2019-09-30,Equal Weight,1186525.21,1.224149,0.002536
2019-10-01,Equal Weight,1175203.15,1.212468,-0.009542
2019-10-02,Equal Weight,1153925.15,1.190515,-0.018106
2019-10-03,Equal Weight,1160119.3,1.196906,0.005368
2019-10-04,Equal Weight,1178379.13,1.215744,0.01574
2019-10-07,Equal Weight,1172412.35,1.209588,-0.005064
2019-10-08,Equal Weight,1155675.25,1.192321,-0.014276
2019-10-09,Equal Weight,1165185.7,1.202133,0.008229
2019-10-10,Equal Weight,1171760.27,1.208916,0.005643
2019-10-11,Equal Weight,1185061.81,1.222639,0.011352
2019-10-14,Equal Weight,1183704.61,1.221239,-0.001145
2019-10-15,Equal Weight,1195009.27,1.232902,0.00955
2019-10-16,Equal Weight,1193273.45,1.231111,-0.001453
2019-10-17,Equal Weight,1197623.74,1.235599,0.003646
2019-10-18,Equal Weight,1188622.88,1.226313,-0.007516
2019-10-21,Equal Weight,1200287.86,1.238348,0.009814
2019-10-22,Equal Weight,1206205.62,1.244453,0.00493
2019-10-23,Equal Weight,1210836.74,1.249231,0.003839
2019-10-24,Equal Weight,1212379.33,1.250823,0.001274
2019-10-25,Equal Weight,1221080.16,1.259799,0.007177
2019-10-28,Equal Weight,1229594.49,1.268584,0.006973
2019-10-29,Equal Weight,1222394.49,1.261155,-0.005856
2019-10-30,Equal Weight,1228668.37,1.267628,0.005132
2019-10-31,Equal Weight,1228098.83,1.267041,-0.000464
2019-11-01,Equal Weight,1241565.75,1.280935,0.010966
2019-11-04,Equal Weight,1244787.11,1.284258,0.002595
2019-11-05,Equal Weight,1244996.11,1.284474,0.000168
2019-11-06,Equal Weight,1246407.43,1.28593,0.001134
2019-11-07,Equal Weight,1249597.56,1.289221,0.002559
2019-11-08,Equal Weight,1251155.54,1.290829,0.001247
2019-11-11,Equal Weight,1247346.48,1.286899,-0.003044
2019-11-12,Equal Weight,1245292.94,1.28478,-0.001646
2019-11-13,Equal Weight,1244653.77,1.284121,-0.000513
2019-11-14,Equal Weight,1244107.39,1.283557,-0.000439
2019-11-15,Equal Weight,1256600.11,1.296446,0.010042
2019-11-18,Equal Weight,1257773.78,1.297657,0.000934
2019-11-19,Equal Weight,1256135.67,1.295967,-0.001302
2019-11-20,Equal Weight,1253380.24,1.293124,-0.002194
2019-11-21,Equal Weight,1254548.85,1.294329,0.000932
2019-11-22,Equal Weight,1257684.23,1.297564,0.002499
2019-11-25,Equal Weight,1266588.83,1.306751,0.00708
2019-11-26,Equal Weight,1270116.35,1.310391,0.002785
2019-11-27,Equal Weight,1273735.42,1.314124,0.002849
2019-11-29,Equal Weight,1269566.26,1.309823,-0.003273
2019-12-02,Equal Weight,1262397.82,1.302427,-0.005646
2019-12-03,Equal Weight,1256028.75,1.295856,-0.005045
2019-12-04,Equal Weight,1267087.3,1.307265,0.008804
2019-12-05,Equal Weight,1270935.79,1.311236,0.003037
2019-12-06,Equal Weight,1281985.8,1.322636,0.008694
2019-12-09,Equal Weight,1280756.81,1.321368,-0.000959
2019-12-10,Equal Weight,1279251.99,1.319816,-0.001175
2019-12-11,Equal Weight,1284128.6,1.324847,0.003812
2019-12-12,Equal Weight,1295574.02,1.336655,0.008913
2019-12-13,Equal Weight,1296093.16,1.337191,0.000401
2019-12-16,Equal Weight,1305172.73,1.346559,0.007005
2019-12-17,Equal Weight,1310168.71,1.351713,0.003828
2019-12-18,Equal Weight,1311218.31,1.352796,0.000801
2019-12-19,Equal Weight,1314158.24,1.355829,0.002242
2019-12-20,Equal Weight,1320773.72,1.362654,0.005034
2019-12-23,Equal Weight,1320767.26,1.362648,-5e-06
2019-12-24,Equal Weight,1319896.73,1.361749,-0.000659
2019-12-26,Equal Weight,1332330.37,1.374577,0.00942
2019-12-27,Equal Weight,1332791.79,1.375053,0.000346
2019-12-30,Equal Weight,1325579.77,1.367613,-0.005411
2019-12-31,Equal Weight,1329389.49,1.371543,0.002874
2020-01-02,Equal Weight,1343374.63,1.385972,0.01052
2020-01-03,Equal Weight,1332308.94,1.374555,-0.008237
2020-01-06,Equal Weight,1340162.28,1.382658,0.005895
2020-01-07,Equal Weight,1333926.49,1.376224,-0.004653
2020-01-08,Equal Weight,1339035.49,1.381495,0.00383
2020-01-09,Equal Weight,1351072.37,1.393914,0.008989
2020-01-10,Equal Weight,1348238.77,1.39099,-0.002097
2020-01-13,Equal Weight,1360189.89,1.40332,0.008864
2020-01-14,Equal Weight,1357884.55,1.400942,-0.001695
2020-01-15,Equal Weight,1359879.73,1.403,0.001469
2020-01-16,Equal Weight,1369263.64,1.412682,0.006901
2020-01-17,Equal Weight,1374068.14,1.417639,0.003509
2020-01-21,Equal Weight,1372182.43,1.415693,-0.001372
2020-01-22,Equal Weight,1370314.21,1.413766,-0.001361
2020-01-23,Equal Weight,1370131.91,1.413578,-0.000133
2020-01-24,Equal Weight,1358927.3,1.402018,-0.008178
2020-01-27,Equal Weight,1340918.8,1.383438,-0.013252
2020-01-28,Equal Weight,1354001.73,1.396936,0.009757
2020-01-29,Equal Weight,1357658.76,1.400709,0.002701
2020-01-30,Equal Weight,1369897.58,1.413336,0.009015
2020-01-31,Equal Weight,1351608.47,1.394467,-0.013351
2020-02-03,Equal Weight,1356150.31,1.399153,0.00336
2020-02-04,Equal Weight,1370181.48,1.413629,0.010346
2020-02-05,Equal Weight,1389740.05,1.433807,0.014274
2020-02-06,Equal Weight,1395873.54,1.440135,0.004413
2020-02-07,Equal Weight,1388401.26,1.432426,-0.005353
2020-02-10,Equal Weight,1397566.99,1.441883,0.006602
2020-02-11,Equal Weight,1395737.84,1.439995,-0.001309
2020-02-12,Equal Weight,1401451.61,1.44589,0.004094
2020-02-13,Equal Weight,1400011.4,1.444404,-0.001028
2020-02-14,Equal Weight,1400378.3,1.444783,0.000262
2020-02-18,Equal Weight,1395821.62,1.440082,-0.003254
2020-02-19,Equal Weight,1400228.32,1.444628,0.003157
2020-02-20,Equal Weight,1396898.52,1.441193,-0.002378
2020-02-21,Equal Weight,1384512.14,1.428414,-0.008867
2020-02-24,Equal Weight,1337601.41,1.380016,-0.033882
2020-02-25,Equal Weight,1307241.03,1.348692,-0.022698
2020-02-26,Equal Weight,1303614.33,1.344951,-0.002774
2020-02-27,Equal Weight,1240282.54,1.279611,-0.048582
2020-02-28,Equal Weight,1236247.96,1.275448,-0.003253
2020-03-02,Equal Weight,1300101.98,1.341327,0.051651
2020-03-03,Equal Weight,1260757.59,1.300735,-0.030263
2020-03-04,Equal Weight,1315231.78,1.356937,0.043208
2020-03-05,Equal Weight,1275211.7,1.315647,-0.030428
2020-03-06,Equal Weight,1254729.17,1.294515,-0.016062
2020-03-09,Equal Weight,1161767.32,1.198606,-0.074089
2020-03-10,Equal Weight,1212444.49,1.25089,0.043621
2020-03-11,Equal Weight,1156773.68,1.193454,-0.045916
2020-03-12,Equal Weight,1050612.16,1.083926,-0.091774
2020-03-13,Equal Weight,1153749.3,1.190334,0.098169
2020-03-16,Equal Weight,1046711.48,1.079902,-0.092774
2020-03-17,Equal Weight,1122352.73,1.157941,0.072266
2020-03-18,Equal Weight,1081667.49,1.115966,-0.03625
2020-03-19,Equal Weight,1077335.37,1.111497,-0.004005
2020-03-20,Equal Weight,1022140.82,1.054552,-0.051232
2020-03-23,Equal Weight,988870.03,1.020226,-0.03255
2020-03-24,Equal Weight,1073711.15,1.107758,0.085796
2020-03-25,Equal Weight,1078758.72,1.112965,0.004701
2020-03-26,Equal Weight,1143308.32,1.179562,0.059837
2020-03-27,Equal Weight,1110591.02,1.145807,-0.028616
2020-03-30,Equal Weight,1157015.93,1.193704,0.041802
2020-03-31,Equal Weight,1149630.47,1.186084,-0.006383
2020-04-01,Equal Weight,1106786.14,1.141881,-0.037268
2020-04-02,Equal Weight,1143718.98,1.179985,0.033369
2020-04-03,Equal Weight,1128318.67,1.164097,-0.013465
2020-04-06,Equal Weight,1186143.76,1.223755,0.051249
2020-04-07,Equal Weight,1180797.48,1.218239,-0.004507
2020-04-08,Equal Weight,1216893.58,1.25548,0.030569
2020-04-09,Equal Weight,1227583.48,1.266509,0.008785
2020-04-13,Equal Weight,1214839.72,1.253361,-0.010381
2020-04-14,Equal Weight,1251888.7,1.291585,0.030497
2020-04-15,Equal Weight,1232782.68,1.271873,-0.015262
2020-04-16,Equal Weight,1239262.71,1.278559,0.005256
2020-04-17,Equal Weight,1274561.74,1.314977,0.028484
2020-04-20,Equal Weight,1250681.08,1.290339,-0.018736
2020-04-21,Equal Weight,1218934.28,1.257586,-0.025384
2020-04-22,Equal Weight,1246174.57,1.28569,0.022348
2020-04-23,Equal Weight,1254065.51,1.293831,0.006332
2020-04-24,Equal Weight,1264026.62,1.304108,0.007943
2020-04-27,Equal Weight,1267565.12,1.307758,0.002799
2020-04-28,Equal Weight,1253650.08,1.293402,-0.010978
2020-04-29,Equal Weight,1283993.96,1.324708,0.024204
2020-04-30,Equal Weight,1281571.44,1.322209,-0.001887
2020-05-01,Equal Weight,1243695.06,1.283131,-0.029555
2020-05-04,Equal Weight,1247014.29,1.286556,0.002669
2020-05-05,Equal Weight,1255783.02,1.295603,0.007032
2020-05-06,Equal Weight,1244030.87,1.283478,-0.009358
2020-05-07,Equal Weight,1247425.31,1.28698,0.002729
2020-05-08,Equal Weight,1272198.25,1.312538,0.019859
2020-05-11,Equal Weight,1271181.03,1.311489,-0.0008
2020-05-12,Equal Weight,1250878.6,1.290543,-0.015971
2020-05-13,Equal Weight,1236418.58,1.275624,-0.01156
2020-05-14,Equal Weight,1248136.04,1.287713,0.009477
2020-05-15,Equal Weight,1250499.0,1.290151,0.001893
2020-05-18,Equal Weight,1284223.53,1.324945,0.026969
2020-05-19,Equal Weight,1265449.58,1.305576,-0.014619
2020-05-20,Equal Weight,1284358.13,1.325084,0.014942
2020-05-21,Equal Weight,1269808.77,1.310073,-0.011328
2020-05-22,Equal Weight,1269863.42,1.31013,4.3e-05
2020-05-26,Equal Weight,1284095.53,1.324813,0.011208
2020-05-27,Equal Weight,1302370.71,1.343668,0.014232
2020-05-28,Equal Weight,1307203.15,1.348653,0.00371
2020-05-29,Equal Weight,1313915.59,1.355579,0.005135
2020-06-01,Equal Weight,1319504.24,1.361345,0.004253
2020-06-02,Equal Weight,1331517.01,1.373738,0.009104
2020-06-03,Equal Weight,1350322.0,1.393139,0.014123
2020-06-04,Equal Weight,1341031.77,1.383555,-0.00688
2020-06-05,Equal Weight,1376936.86,1.420598,0.026774
2020-06-08,Equal Weight,1392500.94,1.436656,0.011303
2020-06-09,Equal Weight,1387008.38,1.430989,-0.003944
2020-06-10,Equal Weight,1385201.73,1.429125,-0.001303
2020-06-11,Equal Weight,1309786.83,1.351319,-0.054443
2020-06-12,Equal Weight,1319973.31,1.361828,0.007777
2020-06-15,Equal Weight,1325421.29,1.367449,0.004127
2020-06-16,Equal Weight,1365529.56,1.408829,0.030261
2020-06-17,Equal Weight,1355476.6,1.398458,-0.007362
2020-06-18,Equal Weight,1356858.8,1.399884,0.00102
2020-06-19,Equal Weight,1347527.64,1.390256,-0.006877
2020-06-22,Equal Weight,1357081.22,1.400113,0.00709
2020-06-23,Equal Weight,1363426.63,1.40666,0.004676
2020-06-24,Equal Weight,1334319.54,1.37663,-0.021348
2020-06-25,Equal Weight,1351722.83,1.394585,0.013043
2020-06-26,Equal Weight,1317568.06,1.359347,-0.025268
2020-06-29,Equal Weight,1333673.47,1.375963,0.012224
2020-06-30,Equal Weight,1351533.69,1.39439,0.013392
2020-07-01,Equal Weight,1356992.26,1.400021,0.004039
2020-07-02,Equal Weight,1365629.87,1.408933,0.006365
2020-07-06,Equal Weight,1392348.11,1.436498,0.019565
2020-07-07,Equal Weight,1378697.77,1.422415,-0.009804
2020-07-08,Equal Weight,1395540.01,1.439791,0.012216
2020-07-09,Equal Weight,1387364.29,1.431356,-0.005858
2020-07-10,Equal Weight,1406648.69,1.451252,0.0139
2020-07-13,Equal Weight,1401825.32,1.446276,-0.003429
2020-07-14,Equal Weight,1425444.67,1.470644,0.016849
2020-07-15,Equal Weight,1427289.35,1.472547,0.001294
2020-07-16,Equal Weight,1427842.62,1.473118,0.000388
2020-07-17,Equal Weight,1425403.77,1.470602,-0.001708
2020-07-20,Equal Weight,1440292.73,1.485963,0.010445
2020-07-21,Equal Weight,1444695.82,1.490506,0.003057
2020-07-22,Equal Weight,1445877.6,1.491725,0.000818
2020-07-23,Equal Weight,1426300.58,1.471527,-0.01354
2020-07-24,Equal Weight,1422424.16,1.467528,-0.002718
2020-07-27,Equal Weight,1430040.78,1.475386,0.005355
2020-07-28,Equal Weight,1425437.0,1.470636,-0.003219
2020-07-29,Equal Weight,1439640.65,1.48529,0.009964
2020-07-30,Equal Weight,1426321.58,1.471549,-0.009252
2020-07-31,Equal Weight,1433657.38,1.479117,0.005143
2020-08-03,Equal Weight,1444088.6,1.489879,0.007276
2020-08-04,Equal Weight,1453502.71,1.499592,0.006519
2020-08-05,Equal Weight,1464874.12,1.511324,0.007823
2020-08-06,Equal Weight,1470811.65,1.51745,0.004053
2020-08-07,Equal Weight,1472237.11,1.51892,0.000969
2020-08-10,Equal Weight,1481878.76,1.528868,0.006549
2020-08-11,Equal Weight,1470850.77,1.51749,-0.007442
2020-08-12,Equal Weight,1492041.45,1.539353,0.014407
2020-08-13,Equal Weight,1486278.89,1.533407,-0.003862
2020-08-14,Equal Weight,1481748.22,1.528733,-0.003048
2020-08-17,Equal Weight,1479417.62,1.526329,-0.001573
2020-08-18,Equal Weight,1490836.55,1.53811,0.007719
2020-08-19,Equal Weight,1483926.4,1.53098,-0.004635
2020-08-20,Equal Weight,1489937.53,1.537182,0.004051
2020-08-21,Equal Weight,1495614.83,1.543039,0.00381
2020-08-24,Equal Weight,1513956.11,1.561962,0.012263
2020-08-25,Equal Weight,1514188.64,1.562202,0.000154
2020-08-26,Equal Weight,1520363.98,1.568573,0.004078
2020-08-27,Equal Weight,1525949.08,1.574336,0.003674
2020-08-28,Equal Weight,1532725.28,1.581327,0.004441
2020-08-31,Equal Weight,1529353.08,1.577847,-0.0022
2020-09-01,Equal Weight,1537570.43,1.586325,0.005373
2020-09-02,Equal Weight,1560421.98,1.609902,0.014862
2020-09-03,Equal Weight,1514730.44,1.562761,-0.029282
2020-09-04,Equal Weight,1509547.33,1.557414,-0.003422
2020-09-08,Equal Weight,1472848.95,1.519552,-0.024311
2020-09-09,Equal Weight,1502592.99,1.550239,0.020195
2020-09-10,Equal Weight,1471104.41,1.517752,-0.020956
2020-09-11,Equal Weight,1474241.08,1.520988,0.002132
2020-09-14,Equal Weight,1482783.45,1.529801,0.005794
2020-09-15,Equal Weight,1486983.4,1.534134,0.002832
2020-09-16,Equal Weight,1477491.25,1.524341,-0.006383
2020-09-17,Equal Weight,1469056.65,1.515639,-0.005709
2020-09-18,Equal Weight,1456944.27,1.503143,-0.008245
2020-09-21,Equal Weight,1439083.55,1.484716,-0.012259
2020-09-22,Equal Weight,1451166.78,1.497182,0.008396
2020-09-23,Equal Weight,1418895.78,1.463888,-0.022238
2020-09-24,Equal Weight,1425094.06,1.470282,0.004368
2020-09-25,Equal Weight,1444738.62,1.49055,0.013785
2020-09-28,Equal Weight,1463082.34,1.509475,0.012697
2020-09-29,Equal Weight,1451152.36,1.497167,-0.008154
2020-09-30,Equal Weight,1461188.42,1.507521,0.006916
2020-10-01,Equal Weight,1460376.57,1.506684,-0.000556
2020-10-02,Equal Weight,1447599.46,1.493502,-0.008749
2020-10-05,Equal Weight,1474568.16,1.521325,0.01863
2020-10-06,Equal Weight,1454139.42,1.500249,-0.013854
2020-10-07,Equal Weight,1478977.56,1.525875,0.017081
2020-10-08,Equal Weight,1499798.37,1.547356,0.014078
2020-10-09,Equal Weight,1517084.19,1.56519,0.011525
2020-10-12,Equal Weight,1544771.53,1.593755,0.01825
2020-10-13,Equal Weight,1527355.41,1.575786,-0.011274
2020-10-14,Equal Weight,1520324.56,1.568533,-0.004603
2020-10-15,Equal Weight,1518790.14,1.56695,-0.001009
2020-10-16,Equal Weight,1520700.95,1.568921,0.001258
2020-10-19,Equal Weight,1490614.52,1.537881,-0.019785
2020-10-20,Equal Weight,1500047.59,1.547613,0.006328
2020-10-21,Equal Weight,1493448.13,1.540804,-0.004399
2020-10-22,Equal Weight,1509230.47,1.557087,0.010568
2020-10-23,Equal Weight,1513594.26,1.561589,0.002891
2020-10-26,Equal Weight,1490875.54,1.53815,-0.01501
2020-10-27,Equal Weight,1481159.85,1.528126,-0.006517
2020-10-28,Equal Weight,1429847.14,1.475186,-0.034644
2020-10-29,Equal Weight,1449541.33,1.495505,0.013774
2020-10-30,Equal Weight,1437662.68,1.48325,-0.008195
2020-11-02,Equal Weight,1457567.39,1.503786,0.013845
2020-11-03,Equal Weight,1474747.04,1.52151,0.011787
2020-11-04,Equal Weight,1499577.27,1.547127,0.016837
2020-11-05,Equal Weight,1526018.75,1.574407,0.017633
2020-11-06,Equal Weight,1524023.48,1.572349,-0.001308
2020-11-09,Equal Weight,1558681.05,1.608105,0.022741
2020-11-10,Equal Weight,1564118.05,1.613715,0.003488
2020-11-11,Equal Weight,1572852.29,1.622726,0.005584
2020-11-12,Equal Weight,1558851.16,1.608281,-0.008902
2020-11-13,Equal Weight,1575481.81,1.625439,0.010669
2020-11-16,Equal Weight,1591424.77,1.641887,0.010119
2020-11-17,Equal Weight,1584281.65,1.634518,-0.004489
2020-11-18,Equal Weight,1564960.63,1.614584,-0.012195
2020-11-19,Equal Weight,1570639.23,1.620443,0.003629
2020-11-20,Equal Weight,1562607.99,1.612157,-0.005113
2020-11-23,Equal Weight,1568110.06,1.617833,0.003521
2020-11-24,Equal Weight,1596034.92,1.646644,0.017808
2020-11-25,Equal Weight,1595086.66,1.645665,-0.000594
2020-11-27,Equal Weight,1596496.19,1.64712,0.000884
2020-11-30,Equal Weight,1578422.51,1.628473,-0.011321
2020-12-01,Equal Weight,1596479.83,1.647103,0.01144
2020-12-02,Equal Weight,1605872.01,1.656793,0.005883
2020-12-03,Equal Weight,1602140.72,1.652943,-0.002324
2020-12-04,Equal Weight,1616447.76,1.667704,0.00893
2020-12-07,Equal Weight,1610019.98,1.661072,-0.003976
2020-12-08,Equal Weight,1621335.36,1.672746,0.007028
2020-12-09,Equal Weight,1619170.46,1.670513,-0.001335
2020-12-10,Equal Weight,1621224.48,1.672632,0.001269
2020-12-11,Equal Weight,1623360.72,1.674836,0.001318
2020-12-14,Equal Weight,1607601.86,1.658577,-0.009708
2020-12-15,Equal Weight,1636564.92,1.688459,0.018016
2020-12-16,Equal Weight,1644753.92,1.696908,0.005004
2020-12-17,Equal Weight,1650120.88,1.702445,0.003263
